"","Time_Step","B_CL2_VAL_prob","B_TURB_VAL_prob","B_PH_VAL_prob","B_TOC_VAL_prob","B_COND_VAL_prob","B_TEMP_VAL_prob","B_PRES_OP_prob","B_PLNT_PRES_OP_prob","B_PLNT_PH_VAL_prob","B_PLNT_TURB_VAL_prob","B_PLNT_FLOW_OP_prob","B_PLNT_CL2_VAL_prob","Event_Column"
"4229","04/20/2006 17:20:00",0.000544406976530354,0.000235651628127664,0.277123158742257,0,0,0,0,8.55981951985996e-14,0.521481835651671,4.98189765020252e-05,0,0.0166632277930227,0
"4230","04/20/2006 17:40:00",0.000390084644378841,0.000207937532393121,0.277123158742257,0,0,0,0,8.55981951985996e-14,0.521481835651671,4.07883281490218e-05,0,0.00855518640727759,0
"4231","04/20/2006 18:00:00",0.000279507861471462,0.000183482786523692,0.386756523619795,0,0,0,0,0,0.727786529292169,3.94511276975429e-05,0,0.00613005892860974,0
"4232","04/20/2006 18:20:00",0.000390084644378841,0.000148947332239469,0.386756523619795,0,0,0,0,0,0.727786529292169,4.36002390166168e-05,0,0.00439237915801116,0
"4233","04/20/2006 18:40:00",0.000544406976530354,0.000142863145983774,0.386756523619795,0,0,0,0,0,1,4.07883281490218e-05,0,0.00161586599006225,1
"4234","04/20/2006 19:00:00",0.000279507861471462,0.00013143020045514,0.386756523619795,0,0,0,0,0,1,4.98189765020252e-05,0,0.00314727719462682,1
"4235","04/20/2006 19:20:00",0.000200276134295851,0.000126061552308321,0.386756523619795,0,0,0,0,0,1,5.88541666489695e-05,0,0.00439237915801116,1
"4236","04/20/2006 19:40:00",0.000390084644378841,0.000120912202183021,0.386756523619795,0,0,0,0,0,1,5.88541666489695e-05,0,0.000425937650558983,1
"4237","04/20/2006 20:00:00",0.000759781140749372,0.000142863145983774,0.539762209846884,0,0,0,0,0,1,6.95279826112838e-05,0,0.000305197662977763,1
"4238","04/20/2006 20:20:00",0.0010603600003759,0.000148947332239469,0.539762209846884,0,0,0,0,0,1,6.50439133880187e-05,0,0.000112275945703066,1
"4239","04/20/2006 20:40:00",0.00147985159158881,0.000148947332239469,0.539762209846884,0,0,0,0,0,1,0.000263766075414451,0,0.000112275945703066,1
"4240","04/20/2006 21:00:00",0.00206529926850485,0.000155290628863769,0.753298846654232,0,0,0,0,0,1,0.000176807687814473,0,0.000156693704861488,1
"4241","04/20/2006 21:20:00",0.00206529926850485,0.000168799162631017,0.753298846654232,0,0,0,0,8.55981951985996e-14,1,0.000281949872779963,0,0.000156693704861488,1
"4242","04/20/2006 21:40:00",0.00206529926850485,0.000216793075002997,0.539762209846884,0,0,0,0,8.55981951985996e-14,1,0.000356046960037992,0,0.000156693704861488,1
"4243","04/20/2006 22:00:00",0.000759781140749372,0.000245687445182718,0.539762209846884,0,0,0,0,0,1,0.00038059251906708,0,0.000156693704861488,1
"4244","04/20/2006 22:20:00",0.000279507861471462,0.000235651628127664,0.277123158742257,0,0,0,0,0,1,0.000496903561343132,0,0.000112275945703066,1
"4245","04/20/2006 22:40:00",0.000143504120983629,0.000226025753159331,0.277123158742257,0,0,0,9.54046484813453e-07,0,1,0.000587022196382736,0,0.000156693704861488,1
"4246","04/20/2006 23:00:00",0.000102825195881118,0.000207937532393121,0.142279773778659,0,0,0,0,0,1,0.000670749648794988,0,0.000305197662977763,1
"4247","04/20/2006 23:20:00",0.000143504120983629,0.000183482786523692,0.101947912773765,0,0,0,0,0,1,0.000936106543980353,0,0.000829613261360551,1
"4248","04/20/2006 23:40:00",0.000102825195881118,0.000175987899363572,0.142279773778659,0,0,0,0,0,1,0.00106962418027556,0,0.000594443877432016,1
"4249","04/21/2006 00:00:00",0.000102825195881118,0.000175987899363572,0.101947912773765,0,0,0,0,0,1,0.00392476844029011,0,0.000594443877432016,1
"4250","04/21/2006 00:20:00",0.000102825195881118,0.000175987899363572,0.101947912773765,0,0,0,0,0,1,0.00194898232823237,0,0.000594443877432016,1
"4251","04/21/2006 00:40:00",0.000102825195881118,0.000168799162631017,0.101947912773765,0,0,0,0,0,1,0.00149278079616511,0,0.00225512265300498,1
"4252","04/21/2006 01:00:00",1.19327769887434e-10,0.000148947332239469,0.073048871550049,0,0,0,0,0,1,0.00139650686193349,0,0.00613005892860974,1
"4253","04/21/2006 01:20:00",3.78272755990894e-05,0.0001370274859811,0.073048871550049,0,0,0,0,0,1,0.00149278079616511,0,0.00613005892860974,1
"4254","04/21/2006 01:40:00",3.78272755990894e-05,0.000120912202183021,0.101947912773765,0,0,0,0,0,1,0.00126361166322142,0,0.00613005892860974,1
"4255","04/21/2006 02:00:00",1.94211708589576e-05,0.000106692175894985,0.101947912773765,0,0,0,0,0,1,0.00114336311474939,0,0.00855518640727759,1
"4256","04/21/2006 02:20:00",9.97116159062728e-06,9.81538938423787e-05,0.073048871550049,0,0,0,0,0,1,0.00110587921328287,0,0.0119397244489241,1
"4257","04/21/2006 02:40:00",7.14464948248228e-06,9.02989070717952e-05,0.101947912773765,0,0,0,0,0,1,0.000936106543980353,0,0.0119397244489241,1
"4258","04/21/2006 03:00:00",7.14464948248228e-06,9.41445130573371e-05,0.198567420123933,0,0,0,0,0,1,0.000847024228261772,0,0.0232554077499827,1
"4259","04/21/2006 03:20:00",5.27922158332084e-05,9.41445130573371e-05,0.198567420123933,0,0,0,0,0,1,0.000936106543980353,0,0.0882232937588759,1
"4260","04/21/2006 03:40:00",7.36774723647526e-05,0.000106692175894985,0.277123158742257,0,0,0,0,0,1,0.0106686267321501,0,0.334689877096251,1
"4261","04/21/2006 04:00:00",7.36774723647526e-05,0.000111235930449149,0.277123158742257,0,0,0,1,1,1,0.00106962418027556,0,0.123125524951906,1
"4262","04/21/2006 04:20:00",7.36774723647526e-05,0.00013143020045514,0.198567420123933,0,0,0,9.54046484813453e-07,1,1,0.00114336311474939,0,0.123125524951906,1
"4263","04/21/2006 04:40:00",7.36774723647526e-05,0.000142863145983774,0.277123158742257,0,0,0,9.54046484813453e-07,1,1,0.00110587921328287,0,0.171835512468127,1
"4264","04/21/2006 05:00:00",5.27922158332084e-05,0.000168799162631017,0.198567420123933,0,0,0,9.54046484813453e-07,8.55981951985996e-14,1,0.000819255471073088,0,0.171835512468127,1
"4265","04/21/2006 05:20:00",3.78272755990894e-05,0.00019129686229713,0.277123158742257,0,0,0,9.54046484813453e-07,8.55981951985996e-14,1,0.000567777319681717,0,0.123125524951906,1
"4266","04/21/2006 05:40:00",1.94211708589576e-05,0.000207937532393121,0.277123158742257,0,0,0,0,8.55981951985996e-14,1,0.000393492745703217,0,0.171835512468127,1
"4267","04/21/2006 06:00:00",1.94211708589576e-05,0.000278432882229285,0.277123158742257,0,0,0,0,8.55981951985996e-14,1,0.000272706456481697,0,0.123125524951906,1
"4268","04/21/2006 06:20:00",1.94211708589576e-05,0.000357598460677067,0.198567420123933,0,0,0,0,8.55981951985996e-14,1,0.000272706456481697,0,0.123125524951906,1
"4269","04/21/2006 06:40:00",1.39158770083858e-05,0.000405259495506627,0.277123158742257,0,0,0,0,8.55981951985996e-14,1,0.000464856752523612,0,0.239815776271552,1
"4270","04/21/2006 07:00:00",1.39158770083858e-05,0.000668472329044434,0.198567420123933,0,0,0,0,0,1,0.000905417321104385,0,0.239815776271552,1
"4271","04/21/2006 07:20:00",1.94211708589576e-05,0.00101439857543428,0.386756523619795,0,0,0,0,0,1,0.000188996651701689,0,1,1
"4272","04/21/2006 07:40:00",1.39158770083858e-05,0.00101439857543428,0.539762209846884,0,0,0,0,0,1,0.000165404826957705,0,1,1
"4273","04/21/2006 08:00:00",9.97116159062728e-06,0.000823466683175345,0.539762209846884,0,0,0,0,0,1,0.00013542201853789,0,1,1
"4274","04/21/2006 08:20:00",1.39158770083858e-05,0.000757566904275087,0.539762209846884,0,0,0,0,0,1,0.000103723561636682,0,1,1
"4275","04/21/2006 08:40:00",1.39158770083858e-05,0.000696940903838317,0.753298846654232,0,0,0,0,0,1,4.2170853161716e-05,0,1,1
"4276","04/21/2006 09:00:00",1.94211708589576e-05,0.000614976322970362,1,0,0,0,9.54046484813453e-07,0,1,9.38529597007687e-05,0,1,1
"4277","04/21/2006 09:20:00",1.39158770083858e-05,0.000565761455458835,0.753298846654232,0,0,0,9.54046484813453e-07,0,1,7.43211795568577e-05,0,1,1
"4278","04/21/2006 09:40:00",1.39158770083858e-05,0.000499224392829012,0.753298846654232,0,0,0,9.54046484813453e-07,0,1,6.29115202672725e-05,0,1,1
"4279","04/21/2006 10:00:00",9.97116159062728e-06,0.000388705494736685,1,0,0,0,9.54046484813453e-07,0,1,6.08490353082303e-05,0,1,1
"4280","04/21/2006 10:20:00",9.97116159062728e-06,0.000328980837189463,1,0,0,0,1,8.55981951985996e-14,1,4.2170853161716e-05,0,1,1
